Room ID;Name;Host ID;Neighbourhood;Room type;Room Price;Minimum nights;Number of reviews;Date last review;Number of reviews per month;Rooms rent by the host;Availibility;Updated Date;City;Country;Coordinates;Location
19898777;Newly renovated appartement near city centre;140894806;Rudolfsheim-Fnfhaus;Entire home/apt;55;1;50;05.01.2020;Січ.45;1;270;16.06.2020;Vienna;Austria;48.20056073035303, 16.32368959019097;Austria, Vienna, Rudolfsheim-Fnfhaus
20043956;Apartment Relax;15884441;Leopoldstadt;Entire home/apt;68;1;168;10.03.2020;Кві.81;2;147;16.06.2020;Vienna;Austria;48.21913484795897, 16.38277195718584;Austria, Vienna, Leopoldstadt
20087916;Cozy apartment, centrally located;38096065;Margareten;Entire home/apt;38;14;3;03.01.2020;0.09;1;0;16.06.2020;Vienna;Austria;48.186702213335565, 16.365861479924273;Austria, Vienna, Margareten
20399133;Apartment 11 near Vienna Schönbrunn / Westbahnhof;47957880;Rudolfsheim-Fnfhaus;Entire home/apt;40;1;50;23.02.2020;Січ.44;11;295;16.06.2020;Vienna;Austria;48.188577628183204, 16.332713102616548;Austria, Vienna, Rudolfsheim-Fnfhaus
20638499;Nice artistic flat near city center / Faces' flat;2764320;Margareten;Entire home/apt;39;1;171;25.01.2020;05.Тра;4;0;16.06.2020;Vienna;Austria;48.18388035101745, 16.352032265237042;Austria, Vienna, Margareten
20669955;Cozy apartment in the heart of Vienna;147879505;Josefstadt;Entire home/apt;59;2;144;08.03.2020;Кві.42;2;106;16.06.2020;Vienna;Austria;48.214022083199865, 16.349047048300214;Austria, Vienna, Josefstadt
20735071;Luxury City Apartment minutes from  city center;4615178;Alsergrund;Entire home/apt;159;4;3;10.11.2017;0.09;10;0;16.06.2020;Vienna;Austria;48.21781114446432, 16.36570845960292;Austria, Vienna, Alsergrund
20759873;Lovely, quiet Studio just near the center;130740696;Alsergrund;Entire home/apt;54;1;185;29.05.2020;Тра.47;12;68;16.06.2020;Vienna;Austria;48.21796227299236, 16.34903336112069;Austria, Vienna, Alsergrund
20912655;Single Studio near Metro U6 Floridsdorf, S/1;4034068;Floridsdorf;Entire home/apt;220;1;0;;;14;358;16.06.2020;Vienna;Austria;48.26005823854156, 16.40796582083234;Austria, Vienna, Floridsdorf
21084168;Nordic chic apartment near the Augarten;4991800;Brigittenau;Entire home/apt;68;2;128;14.03.2020;Бер.88;1;0;16.06.2020;Vienna;Austria;48.22927698758087, 16.373932293562465;Austria, Vienna, Brigittenau
21271033;Deluxe Apartment with balcony and garden - Silver Collection (Apartment Nr. 30);153864304;Brigittenau;Entire home/apt;200;1;0;;;18;226;16.06.2020;Vienna;Austria;48.239515684150746, 16.387880273344024;Austria, Vienna, Brigittenau
21277940;Effortless Elegance in the Historic 9th District of Vienna;5043685;Alsergrund;Entire home/apt;140;2;96;30.04.2020;3.0;1;308;16.06.2020;Vienna;Austria;48.21886982716668, 16.360740123508492;Austria, Vienna, Alsergrund
21575117;A fully furnished apartment close to subway;67551044;Donaustadt;Entire home/apt;45;1;46;08.03.2020;Січ.49;2;0;16.06.2020;Vienna;Austria;48.24949792538002, 16.434113878681305;Austria, Vienna, Donaustadt
21638739;Vivid City Gem - A Reminiscence of Gustav Mahler;874937;Landstra§e;Entire home/apt;100;2;21;16.02.2020;Січ.65;7;364;16.06.2020;Vienna;Austria;48.20162484223265, 16.387611100675755;Austria, Vienna, Landstra§e
21706757;Classic 19th Century, central & quiet (14);29494065;Hernals;Entire home/apt;45;2;20;06.01.2020;0.65;12;212;16.06.2020;Vienna;Austria;48.22106160083351, 16.330217043018585;Austria, Vienna, Hernals
21760974;Apartment, 50 m2, not far from centre;51490331;Donaustadt;Entire home/apt;60;1;17;30.12.2018;0.55;1;0;16.06.2020;Vienna;Austria;48.23427697798258, 16.415071112134406;Austria, Vienna, Donaustadt
21766759;Charmante, gemütliche Wiener Altbauwohnung;46834593;Rudolfsheim-Fnfhaus;Entire home/apt;69;2;4;14.12.2019;0.15;1;148;16.06.2020;Vienna;Austria;48.19337966144571, 16.33245928097326;Austria, Vienna, Rudolfsheim-Fnfhaus
21793500;Rooftop Apartment 25-  with balcony and view;153864304;Brigittenau;Entire home/apt;200;1;1;11.05.2018;0.04;18;225;16.06.2020;Vienna;Austria;48.239605304814006, 16.388010303435323;Austria, Vienna, Brigittenau
21801344;Panoramic retreat next to Prater and city center;4495626;Leopoldstadt;Entire home/apt;95;1;5;01.01.2020;0.16;1;365;16.06.2020;Vienna;Austria;48.21797049610674, 16.387694966925213;Austria, Vienna, Leopoldstadt
21835956;SUPERHOST 2BR apartment near Augarten (16);29748862;Leopoldstadt;Entire home/apt;69;3;77;24.02.2020;Лют.49;12;111;16.06.2020;Vienna;Austria;48.22341723561897, 16.383669969520863;Austria, Vienna, Leopoldstadt
21943888;Spacious apartment quiet & well-located;12922184;Simmering;Entire home/apt;48;2;106;24.03.2020;Бер.45;1;89;16.06.2020;Vienna;Austria;48.177378131053075, 16.413439582376995;Austria, Vienna, Simmering
21971840;Top Lage;160416815;Innere Stadt;Entire home/apt;170;4;12;31.08.2018;0.4;1;365;16.06.2020;Vienna;Austria;48.21296476336879, 16.36706850274991;Austria, Vienna, Innere Stadt
22084794;Cozy  Apartment is waiting for you (8;66430884;Meidling;Entire home/apt;120;3;10;03.01.2020;0.33;1;0;16.06.2020;Vienna;Austria;48.18154692486904, 16.326922743113915;Austria, Vienna, Meidling
22287787;Studio L2 for 2 with free parking and garden;162761604;Donaustadt;Entire home/apt;51;3;2;05.01.2020;0.18;34;180;16.06.2020;Vienna;Austria;48.226560274825545, 16.521528563212403;Austria, Vienna, Donaustadt
22350133;Cozy and Luxurious Condo;96263307;Favoriten;Entire home/apt;80;1;60;15.03.2020;Лют.23;1;172;16.06.2020;Vienna;Austria;48.17856129879973, 16.379427043437143;Austria, Vienna, Favoriten
22605203;Tidy & cozy apartment | FREE PARKING;109289223;Floridsdorf;Entire home/apt;29;30;36;25.06.2019;01.Бер;1;256;16.06.2020;Vienna;Austria;48.28948386717538, 16.382908204641435;Austria, Vienna, Floridsdorf
22840596;Apartment by Belvedere;166731520;Landstra§e;Entire home/apt;27;1;2;09.04.2018;0.07;1;0;16.06.2020;Vienna;Austria;48.19119149172201, 16.389163715029856;Austria, Vienna, Landstra§e
22857402;Sunny Penthouse with Terrace. DG2;106634851;Favoriten;Entire home/apt;55;2;58;10.02.2020;02.Чер;28;345;16.06.2020;Vienna;Austria;48.174749085541485, 16.39167328905547;Austria, Vienna, Favoriten
23007177;Nice Apartement near City & Castle Schönbrunn;143669966;Rudolfsheim-Fnfhaus;Entire home/apt;30;2;146;16.05.2020;Тра.24;7;313;16.06.2020;Vienna;Austria;48.19087264352182, 16.331615689291276;Austria, Vienna, Rudolfsheim-Fnfhaus
23319810;The Flats Apartments - Urania (1 BR + terrace);157500977;Innere Stadt;Entire home/apt;110;3;5;14.04.2019;0.18;12;185;16.06.2020;Vienna;Austria;48.21048085309884, 16.38200756307641;Austria, Vienna, Innere Stadt
23494277;High class Apartment;103131392;Whring;Entire home/apt;60;1;74;03.01.2020;Бер.98;7;351;16.06.2020;Vienna;Austria;48.22574263451663, 16.331887858678574;Austria, Vienna, Whring
23570330;Hofwiesengasse Komfort;2816192;Hietzing;Entire home/apt;440;1;33;29.03.2020;Січ.29;91;360;16.06.2020;Vienna;Austria;48.171996071610025, 16.282841732847714;Austria, Vienna, Hietzing
23570586;CheckVienna - Johnstrasse;2816192;Rudolfsheim-Fnfhaus;Entire home/apt;440;2;0;;;91;0;16.06.2020;Vienna;Austria;48.19722382090092, 16.319000729499972;Austria, Vienna, Rudolfsheim-Fnfhaus
23619619;Newly refurbished modern 1 BR close to City Centre;4002176;Landstra§e;Entire home/apt;87;3;58;28.02.2020;Лют.15;5;233;16.06.2020;Vienna;Austria;48.20092952582747, 16.38927847828043;Austria, Vienna, Landstra§e
23622096;Theresiengasse [Typ 1] Apartment 14 AKH;2805424;Whring;Entire home/apt;52;30;2;30.04.2019;0.12;24;0;16.06.2020;Vienna;Austria;48.22181920310111, 16.341869024302945;Austria, Vienna, Whring
23838930;In der Inneren Stadt trifft Moderne auf Wiener Charme;178996639;Innere Stadt;Entire home/apt;95;3;63;10.03.2020;Лют.38;1;276;16.06.2020;Vienna;Austria;48.213417841197504, 16.374926579026727;Austria, Vienna, Innere Stadt
24295229;Waldhütte im Grünen;147175856;Hernals;Entire home/apt;60;2;24;14.06.2020;0.93;1;119;16.06.2020;Vienna;Austria;48.23145653359068, 16.28342797682489;Austria, Vienna, Hernals
24299443;Cosy Studio near University;11687935;Alsergrund;Entire home/apt;55;30;0;;;17;365;16.06.2020;Vienna;Austria;48.21557535018697, 16.35578986854774;Austria, Vienna, Alsergrund
24550232;Wiener Jugendstil bei Schönbrunn;94368889;Meidling;Entire home/apt;68;7;0;;;1;0;16.06.2020;Vienna;Austria;48.17553072473781, 16.324330645020247;Austria, Vienna, Meidling
24645000;Home of Eran;186244006;Penzing;Entire home/apt;55;30;122;16.03.2020;04.Лип;1;239;16.06.2020;Vienna;Austria;48.195281050296565, 16.281754377887818;Austria, Vienna, Penzing
24659657;Central and cozy flat;31078190;Neubau;Entire home/apt;44;3;4;01.09.2018;0.16;1;0;16.06.2020;Vienna;Austria;48.197591141769806, 16.341898603421786;Austria, Vienna, Neubau
24786656;High-Design Holiday Apartment Vienna;66040140;Penzing;Entire home/apt;150;1;146;13.03.2020;Тра.71;21;209;16.06.2020;Vienna;Austria;48.19797644395671, 16.307520761908652;Austria, Vienna, Penzing
24815526;BRAND NEW CHARMING DESIGN APARTMENT;66040140;Penzing;Entire home/apt;150;1;135;15.03.2020;Тра.25;21;227;16.06.2020;Vienna;Austria;48.198840415026105, 16.30688865788796;Austria, Vienna, Penzing
24916909;Schöne helle Altbauwohnung im 16. Bezirk;36876723;Ottakring;Entire home/apt;40;2;69;14.03.2020;Лют.75;1;169;16.06.2020;Vienna;Austria;48.21127160215859, 16.31999256051546;Austria, Vienna, Ottakring
24991085;Quiet Apartment for 5 close to the center;136912964;Josefstadt;Entire home/apt;44;2;8;26.09.2018;0.33;4;0;16.06.2020;Vienna;Austria;48.21202466107929, 16.341631113893797;Austria, Vienna, Josefstadt
25174945;Wohnung mit Balkon in zentraler Lage;142962475;Wieden;Entire home/apt;80;2;3;01.10.2018;0.13;1;0;16.06.2020;Vienna;Austria;48.18961099898709, 16.366415026563924;Austria, Vienna, Wieden
25186571;GOODMAN'S HOME VIENNA III;99909244;Hernals;Entire home/apt;50;1;84;21.05.2020;Бер.41;7;1;16.06.2020;Vienna;Austria;48.22201744082785, 16.328364455256423;Austria, Vienna, Hernals
25311547;Great & Central location on the river;191176036;Brigittenau;Entire home/apt;59;1;16;30.12.2019;0.72;3;338;16.06.2020;Vienna;Austria;48.233053998827415, 16.363849505328137;Austria, Vienna, Brigittenau
25440739;Luxury Apartment in the city centre of Vienna;89057263;Innere Stadt;Entire home/apt;89;1;88;07.06.2020;Бер.78;2;294;16.06.2020;Vienna;Austria;48.209197540481185, 16.37146436517033;Austria, Vienna, Innere Stadt
25499632;Cozy Central Apartment In Vienna;120699245;Leopoldstadt;Entire home/apt;81;1;127;24.02.2020;05.Лис;10;353;16.06.2020;Vienna;Austria;48.225549663230446, 16.386691569052708;Austria, Vienna, Leopoldstadt
25907117;Apartment Park Augarten;194688598;Brigittenau;Entire home/apt;90;2;2;01.03.2019;0.09;1;0;16.06.2020;Vienna;Austria;48.22800943256224, 16.37258919137047;Austria, Vienna, Brigittenau
26149180;Tolles Apartment Nr. 8;59901172;Margareten;Entire home/apt;45;3;32;03.01.2020;Січ.38;6;46;16.06.2020;Vienna;Austria;48.19250772705858, 16.35804864735112;Austria, Vienna, Margareten
26175785;Spacious Flat in Hip 20th district, up to 6 pax;196741731;Brigittenau;Entire home/apt;74;2;4;25.08.2018;0.17;1;0;16.06.2020;Vienna;Austria;48.23062504341333, 16.370670178836953;Austria, Vienna, Brigittenau
26281447;Big new house great for families! 167 SqM 4bedroom;58498554;Donaustadt;Entire home/apt;125;4;17;02.01.2020;0.72;2;26;16.06.2020;Vienna;Austria;48.254509541979964, 16.497583064356586;Austria, Vienna, Donaustadt
26411687;Charming Central Apartment;198598511;Neubau;Entire home/apt;55;1;65;01.01.2020;Лют.82;1;214;16.06.2020;Vienna;Austria;48.20221914097976, 16.34525622690205;Austria, Vienna, Neubau
26443842;Luxurious Rooftop Apartment;197860229;Landstra§e;Entire home/apt;150;2;64;25.02.2020;Лют.78;1;266;16.06.2020;Vienna;Austria;48.19805577465708, 16.38428125521185;Austria, Vienna, Landstra§e
26676659;Downtown Apartment Opera Top 16;1630021;Wieden;Entire home/apt;90;3;2;14.03.2019;0.12;12;345;16.06.2020;Vienna;Austria;48.19874409591022, 16.369895943221817;Austria, Vienna, Wieden
26920916;Steiner Residences Taborstrasse Apt.van Gogh/Klimt;129960877;Leopoldstadt;Entire home/apt;99;4;50;10.03.2020;Лют.25;9;322;16.06.2020;Vienna;Austria;48.22015343917828, 16.379173987279643;Austria, Vienna, Leopoldstadt
27055352;Sensual Queen Touch - *modern flat!*;131520571;Meidling;Entire home/apt;50;1;109;13.03.2020;04.Лип;3;175;16.06.2020;Vienna;Austria;48.17802938426592, 16.324398228750272;Austria, Vienna, Meidling
27249853;Easy go and quiet;138757297;Favoriten;Entire home/apt;37;2;56;11.09.2019;Лют.52;1;0;16.06.2020;Vienna;Austria;48.17699613662471, 16.381354111856155;Austria, Vienna, Favoriten
27767634;Apartment am Park 2;685572;Innere Stadt;Entire home/apt;268;3;26;08.03.2020;Січ.28;7;140;16.06.2020;Vienna;Austria;48.21537494739945, 16.36970184935772;Austria, Vienna, Innere Stadt
28025153;small Apartment nearby subway;9403216;Favoriten;Entire home/apt;43;7;31;16.05.2020;Січ.44;24;355;16.06.2020;Vienna;Austria;48.17346193854453, 16.374769075225885;Austria, Vienna, Favoriten
28040371;Appartment Lainz;145983025;Hietzing;Entire home/apt;130;3;47;10.11.2019;02.Лют;1;302;16.06.2020;Vienna;Austria;48.175601418433104, 16.283245627029597;Austria, Vienna, Hietzing
28063098;Beautiful 2-room apartment in Vienna;12048256;Penzing;Entire home/apt;45;1;5;16.10.2018;0.23;1;0;16.06.2020;Vienna;Austria;48.19880319646324, 16.3060659000051;Austria, Vienna, Penzing
28132329;Singl wohnung;212493078;Penzing;Entire home/apt;23;1;60;21.10.2019;02.Сер;1;365;16.06.2020;Vienna;Austria;48.19046913626442, 16.293139512899128;Austria, Vienna, Penzing
28171537;Apartment in the heart of Vienna (Sing 18, Top 4);206329144;Innere Stadt;Entire home/apt;110;1;113;08.03.2020;Тра.41;8;173;16.06.2020;Vienna;Austria;48.20640928634687, 16.37255871222948;Austria, Vienna, Innere Stadt
28200658;Central and cosy flat with balcony;170177026;Margareten;Entire home/apt;70;1;16;13.02.2020;0.76;1;0;16.06.2020;Vienna;Austria;48.18916762214791, 16.356401568344246;Austria, Vienna, Margareten
28238265;Cozy/Artsy Apartment in the Hearth of Vienna;213287183;Rudolfsheim-Fnfhaus;Entire home/apt;35;2;44;12.03.2020;Бер.78;1;347;16.06.2020;Vienna;Austria;48.19874184198757, 16.332827920884103;Austria, Vienna, Rudolfsheim-Fnfhaus
28433079;ViEnNa ViNtAgE- cosy flat near main train station!;24659016;Wieden;Entire home/apt;50;2;108;17.03.2020;05.Січ;1;118;16.06.2020;Vienna;Austria;48.18610035847047, 16.370370578516695;Austria, Vienna, Wieden
28582932;charming flat & balcony next to Schönbrunn & metro;4604508;Meidling;Entire home/apt;120;7;0;;;2;0;16.06.2020;Vienna;Austria;48.18408853366397, 16.32398531228939;Austria, Vienna, Meidling
28605348;Wien Charmante 80 m2 Oase mitten in der Stadt;215884873;Landstra§e;Entire home/apt;65;60;21;01.01.2020;01.Бер;1;333;16.06.2020;Vienna;Austria;48.20176596134896, 16.391465201923108;Austria, Vienna, Landstra§e
28610614;Former Residence of Four Austrian Presidents;166639955;Dbling;Entire home/apt;79;1;6;24.02.2020;0.36;1;12;16.06.2020;Vienna;Austria;48.248231850004885, 16.355876521140896;Austria, Vienna, Dbling
28774994;Lovely City Center Apartment - hip and trendy Area;47034279;Wieden;Entire home/apt;38;1;151;13.06.2020;Лип.25;22;333;16.06.2020;Vienna;Austria;48.19967787665909, 16.367588743452536;Austria, Vienna, Wieden
29027815;Charming apartment 10 min.walk to Stephansdome;722110;Leopoldstadt;Entire home/apt;140;3;0;;;2;364;16.06.2020;Vienna;Austria;48.21226929136922, 16.381185022712554;Austria, Vienna, Leopoldstadt
29035039;Cozy Apartment in the heart of Vienna;115641153;Leopoldstadt;Entire home/apt;50;2;7;09.02.2020;0.94;1;0;16.06.2020;Vienna;Austria;48.20909176477973, 16.397915094822864;Austria, Vienna, Leopoldstadt
29048160;72m² Penthouse Belvedere - Belvedere Palace ❤;130383891;Landstra§e;Entire home/apt;180;2;12;22.06.2019;0.85;1;0;16.06.2020;Vienna;Austria;48.19810940007327, 16.380333744206865;Austria, Vienna, Landstra§e
29484966;Vienna Dream Apartments;212381619;Rudolfsheim-Fnfhaus;Entire home/apt;149;1;6;31.07.2019;0.4;6;364;16.06.2020;Vienna;Austria;48.19179373889145, 16.335382498450617;Austria, Vienna, Rudolfsheim-Fnfhaus
29507412;Kleines aber feines 3 Personen Apartment;222208266;Brigittenau;Entire home/apt;55;2;61;08.03.2020;Бер.39;5;54;16.06.2020;Vienna;Austria;48.23196226314701, 16.37514907070383;Austria, Vienna, Brigittenau
29557436;Margaretchen;164998141;Margareten;Entire home/apt;49;3;67;16.03.2020;03.Тра;2;73;16.06.2020;Vienna;Austria;48.19336872288657, 16.36065298560905;Austria, Vienna, Margareten
29683051;City centre Mariahilf;110311035;Mariahilf;Entire home/apt;99;3;22;20.01.2020;01.Гру;1;193;16.06.2020;Vienna;Austria;48.1988455239919, 16.358058364660998;Austria, Vienna, Mariahilf
29696235;Nadland Apartment Kunzgasse;153864304;Brigittenau;Entire home/apt;200;1;4;15.12.2019;0.22;18;226;16.06.2020;Vienna;Austria;48.23134969888402, 16.379791961615126;Austria, Vienna, Brigittenau
29733849;Studio UMAMI with terrace & view - experience art;2855665;Penzing;Entire home/apt;55;1;43;24.02.2020;Лют.23;1;88;16.06.2020;Vienna;Austria;48.1964002233295, 16.295272029787938;Austria, Vienna, Penzing
29897778;Beautiful, central appartment with balcony;139226463;Whring;Entire home/apt;79;2;49;23.02.2020;Лют.57;1;8;16.06.2020;Vienna;Austria;48.22299010013234, 16.345238143171173;Austria, Vienna, Whring
29961489;Augarten-Park City Apartment;27229558;Leopoldstadt;Entire home/apt;65;2;59;01.03.2020;Бер.14;1;90;16.06.2020;Vienna;Austria;48.22073249259878, 16.378718967953745;Austria, Vienna, Leopoldstadt
30149896;Cosy rooftop apartment, close to city center;15843640;Leopoldstadt;Entire home/apt;99;1;42;08.03.2020;Лют.36;14;333;16.06.2020;Vienna;Austria;48.21880671509238, 16.38488488282327;Austria, Vienna, Leopoldstadt
30461212;My Cosy Downtown Appartment;228697609;Innere Stadt;Entire home/apt;69;1;44;02.03.2020;Лют.41;1;165;16.06.2020;Vienna;Austria;48.20714907519526, 16.37928919400224;Austria, Vienna, Innere Stadt
30489690;Vienna Cube Apartments 31;226814928;Rudolfsheim-Fnfhaus;Entire home/apt;89;3;0;;;3;362;16.06.2020;Vienna;Austria;48.198450049010724, 16.325927153652977;Austria, Vienna, Rudolfsheim-Fnfhaus
30692724;sunny flat, 3 rooms, 2-3 persons, 28' to center;88823470;Dbling;Entire home/apt;52;3;1;02.07.2019;0.09;4;365;16.06.2020;Vienna;Austria;48.24942065795007, 16.324839541996372;Austria, Vienna, Dbling
30702282;16 C&J's apartments;118965986;Ottakring;Entire home/apt;45;1;62;15.02.2020;Бер.38;2;73;16.06.2020;Vienna;Austria;48.221994395793736, 16.31720833686291;Austria, Vienna, Ottakring
30804585;Modern City Apartment with a View;77480001;Innere Stadt;Entire home/apt;99;2;66;11.03.2020;Бер.74;2;247;16.06.2020;Vienna;Austria;48.210493743526776, 16.37970963615726;Austria, Vienna, Innere Stadt
30806417;Studio 6b for up to 2 - free parking included;162761604;Donaustadt;Entire home/apt;39;3;0;;;34;180;16.06.2020;Vienna;Austria;48.2406442679684, 16.547586063879265;Austria, Vienna, Donaustadt
30932072;Cozy apartment in the heart of Vienna;54208959;Margareten;Entire home/apt;40;1;20;29.02.2020;Січ.18;1;135;16.06.2020;Vienna;Austria;48.1899680240317, 16.353551408783428;Austria, Vienna, Margareten
31048998;Ruhige Wohnung mit Grünblick im 7. Bezirk;231917657;Neubau;Entire home/apt;35;7;54;15.03.2020;03.Тра;1;16;16.06.2020;Vienna;Austria;48.207457541982286, 16.341595941365757;Austria, Vienna, Neubau
31095141;Beautiful, Modern Apartment★Metro and Train Nearby;72523330;Simmering;Entire home/apt;29;4;15;14.03.2020;0.84;1;121;16.06.2020;Vienna;Austria;48.176582995030344, 16.40900337529777;Austria, Vienna, Simmering
31110926;Ferienwohnung nahe VIC;92979273;Leopoldstadt;Entire home/apt;66;3;16;13.03.2020;Січ.13;20;360;16.06.2020;Vienna;Austria;48.22464982956014, 16.402556308127977;Austria, Vienna, Leopoldstadt
31289217;Vienna Residence | Lucid and lovely luxury apartment with a view of St Stephen's cathedral #6286;15935294;Innere Stadt;Entire home/apt;606;2;1;11.09.2019;0.11;100;333;16.06.2020;Vienna;Austria;48.20897487721231, 16.37418800229265;Austria, Vienna, Innere Stadt
31326280;Stylisches Apartment im hippen Mariahilf;75194407;Mariahilf;Entire home/apt;65;2;8;30.12.2019;0.51;1;44;16.06.2020;Vienna;Austria;48.1909851086283, 16.345771269148283;Austria, Vienna, Mariahilf
31662247;Cozy and central, private apartment;41142026;Rudolfsheim-Fnfhaus;Entire home/apt;29;2;1;03.06.2019;0.08;1;0;16.06.2020;Vienna;Austria;48.19897238921364, 16.32509715511164;Austria, Vienna, Rudolfsheim-Fnfhaus
32152493;Brandnew Family Apartment 158;5857639;Margareten;Entire home/apt;49;3;1;02.01.2020;0.18;32;77;16.06.2020;Vienna;Austria;48.18470819499005, 16.352564526258206;Austria, Vienna, Margareten
32156299;Entire place in the city center;240841820;Wieden;Entire home/apt;70;3;2;30.06.2019;0.14;2;46;16.06.2020;Vienna;Austria;48.196296946711456, 16.364070529337614;Austria, Vienna, Wieden
32402287;1180° Classic Studio 4;128124847;Whring;Entire home/apt;60;2;27;07.06.2020;Січ.71;3;269;16.06.2020;Vienna;Austria;48.22543407735894, 16.332212821441935;Austria, Vienna, Whring
32631045;Vienna City Appartment Crown 14;196356933;Margareten;Entire home/apt;200;1;35;28.02.2020;Лют.73;7;1;16.06.2020;Vienna;Austria;48.19230150364782, 16.36129836411439;Austria, Vienna, Margareten
32676417;CHILD-APPROPRIATE APARTMENT WITH A VIEW (VIENNA);245706444;Brigittenau;Entire home/apt;60;2;4;05.05.2019;0.28;1;0;16.06.2020;Vienna;Austria;48.235238157239905, 16.37008780653219;Austria, Vienna, Brigittenau
32877033;Altbauwohnung im Herzen des 2. Bezirks;118696503;Leopoldstadt;Entire home/apt;65;2;1;13.04.2019;0.07;1;0;16.06.2020;Vienna;Austria;48.2169034199777, 16.37905187830958;Austria, Vienna, Leopoldstadt
33289498;Serviced Apartment Studio, sunny, central, Metro;187525330;Alsergrund;Entire home/apt;89;28;0;;;4;357;16.06.2020;Vienna;Austria;48.222163973815135, 16.366378107324213;Austria, Vienna, Alsergrund
33333641;Sissi Appartment;250157081;Meidling;Entire home/apt;60;1;14;31.01.2020;0.96;1;280;16.06.2020;Vienna;Austria;48.17975473448508, 16.326674004680747;Austria, Vienna, Meidling
